Id,SalePrice
1714,218141.12350556697
1715,200628.99666524338
1716,192305.2854188267
1717,171188.39510328477
1718,147934.6630229969
1719,202310.17860593015
1720,242569.89586118827
1721,158472.72597942603
1722,130403.92360444625
1723,159014.99343509786
1724,217121.2622768375
1725,239279.45233510318
1726,197997.7481176492
1727,173827.99920989736
1728,184504.09010499282
1729,159166.3218275025
1730,154891.01895435143
1731,123155.28722098313
1732,135365.7855235923
1733,119258.35088262284
1734,125781.28103855629
1735,137316.0927104335
1736,118870.92272955568
1737,363355.77248606924
1738,234245.2441039398
1739,306418.69705670676
1740,197530.50560180057
1741,195344.74393630988
1742,174041.83352218353
1743,170421.15025995698
1744,294535.8121788921
1745,211763.37738631407
1746,185353.01384138537
1747,217793.8141727117
1748,226110.9129795264
1749,154331.53306247832
1750,139859.61087905546
1751,241388.58435986348
1752,124888.6272184213
1753,135917.6120533757
1754,184887.00149155167
1755,171227.31130487387
1756,127100.24959728695
1757,122035.04004120307
1758,145876.45908694612
1759,156308.9161821245
1760,158125.27562434555
1761,142608.07529249554
1762,170614.61569505124
1763,165669.1820956867
1764,122393.83140451951
1765,169463.42597226106
1766,164457.49959919436
1767,254443.1438530297
1768,144392.22292329842
1769,183397.2408594524
1770,145748.11689859765
1771,137270.60869818376
1772,141386.886873412
1773,136412.06119919414
1774,142977.11283760003
1775,136290.50147219637
1776,117210.22412046447
1777,106622.78308465348
1778,138660.42948529837
1779,117217.13462314448
1780,172605.19858958796
1781,131861.6399141753
1782,78432.9276011886
1783,148311.00527206433
1784,105534.11343453483
1785,122855.54652295329
1786,140425.0250422705
1787,166399.64025040035
1788,61091.78798663111
1789,105051.88333755359
1790,73699.94505700418
1791,183952.97517480122
1792,166184.25479196254
1793,129121.26894264133
1794,144599.86803882304
1795,136797.1408224086
1796,128782.5603260903
1797,127081.53134004738
1798,127556.7054435945
1799,112235.59561884908
1800,130650.61512534937
1801,131810.0105515964
1802,139541.20159551603
1803,147894.13943162787
1804,142063.20910772262
1805,137354.55504791145
1806,128695.34898706632
1807,119461.83966807056
1808,126043.48491185461
1809,117543.54255633146
1810,133151.10909633434
1811,108716.79354980221
1812,101789.6269033026
1813,124856.01246260208
1814,97451.86116768364
1815,56152.62514910228
1816,104937.19880955455
1817,107449.104683132
1818,156416.93194428977
1819,126497.16443990715
1820,68012.06261955296
1821,110015.7713552822
1822,153016.8217457798
1823,54073.83976446917
1824,141621.27349933924
1825,130540.03686773562
1826,101738.05861071302
1827,112402.16381728562
1828,137111.29336899353
1829,108851.71016686743
1830,132777.36298820787
1831,144400.44645215131
1832,103289.34701145523
1833,136634.6492237784
1834,127091.10749481202
1835,121667.83677006251
1836,127353.68541668604
1837,96102.6418321628
1838,127747.80470850365
1839,97858.56311692475
1840,169475.90684191097
1841,151029.74072276216
1842,77402.83354499207
1843,133856.11654650306
1844,136668.88144297767
1845,142942.31690900985
1846,154758.21097810788
1847,155118.926968749
1848,60965.373465655066
1849,105010.90257756208
1850,125211.03929650405
1851,162702.83651985283
1852,130870.126232555
1853,132571.10336943818
1854,163056.44223911496
1855,151984.96402820322
1856,216584.22274575153
1857,151375.03694676067
1858,143289.42887604493
1859,121778.10883707076
1860,158237.91627170166
1861,119332.23303944379
1862,289031.0179225931
1863,283112.4401683273
1864,283112.4401683273
1865,341612.87266048644
1866,337789.07168862363
1867,246532.93690971055
1868,310729.5779132944
1869,213600.95237897517
1870,235201.24997046823
1871,247573.94488787535
1872,171324.89841245505
1873,239553.94505003619
1874,145040.30847946816
1875,200207.94190417248
1876,202149.8676194079
1877,211097.529872658
1878,203033.32418146508
1879,129875.56549322438
1880,137060.80829582812
1881,246747.05528771956
1882,249277.90097119936
1883,194237.9694353992
1884,208453.4695395872
1885,239777.80471076674
1886,307576.1363921663
1887,206668.9111522181
1888,273840.18884332455
1889,168035.75928075373
1890,123121.91400012912
1891,142959.6428557116
1892,108313.78911331436
1893,126468.79514746169
1894,125857.16547012288
1895,137278.7408659292
1896,124748.97496466941
1897,113266.11928493738
1898,108602.71340895839
1899,153375.698798793
1900,135219.9186334749
1901,161486.80092765507
1902,151600.30279742024
1903,217297.18886035305
1904,145450.89302756015
1905,200368.971709103
1906,161420.04395466225
1907,203522.84150549708
1908,116757.89110854511
1909,140337.12584890885
1910,126147.36597860634
1911,206933.86993914016
1912,313646.83115197666
1913,127662.47591155805
1914,70581.08534090931
1915,330421.04275821394
1916,69324.74399844656
1917,249898.21887947983
1918,140874.85247472796
1919,169108.4268274273
1920,154820.57704039913
1921,387564.0349845153
1922,322574.2810815311
1923,218971.327515944
1924,230712.5503512755
1925,208426.2993350474
1926,391731.2355263215
1927,136232.87899870172
1928,147835.18060536557
1929,128577.10177861626
1930,136008.69638194796
1931,148439.96730829027
1932,143192.3086479803
1933,178351.77510707648
1934,180870.51019785856
1935,173224.22887756908
1936,186833.83670188105
1937,181658.27426793732
1938,174726.69587847087
1939,249935.99430388698
1940,187505.3123724701
1941,173745.84352383373
1942,189148.87545582897
1943,202215.6949569558
1944,332804.45299519954
1945,367656.8742480633
1946,158031.4743150205
1947,323261.5364936686
1948,151737.47771599074
1949,257325.02765850356
1950,183396.9132720464
1951,256721.6692962617
1952,217980.07013646985
1953,165258.38387780768
1954,193084.7951470023
1955,137396.07302139112
1956,303628.35944338265
1957,153622.30214589162
1958,301611.58307189366
1959,137238.8504180483
1960,115910.13490191262
1961,121624.05219085235
1962,92830.1186855212
1963,105468.28924551688
1964,112554.47475476051
1965,148116.77045195413
1966,138468.79890422517
1967,304415.0325762313
1968,470324.3534966161
1969,401021.9490896719
1970,484789.45811821317
1971,419346.13601422927
1972,351018.89234322996
1973,260833.28433954128
1974,327274.2987817594
1975,496857.5875060004
1976,257629.11999533628
1977,391595.7831730325
1978,427779.70576048316
1979,335967.68829785346
1980,191684.13708459368
1981,344613.17408494913
1982,224970.32250548722
1983,204391.8412408213
1984,168126.09330676822
1985,215232.83180213755
1986,206503.78880073747
1987,178244.61246068712
1988,176093.9186983794
1989,189865.7836057044
1990,213160.55777440572
1991,247291.2439172563
1992,215968.9418062726
1993,169986.76129964096
1994,235351.26059444572
1995,181274.91892531884
1996,248947.95373157645
1997,325643.23717045836
1998,354198.6219604439
1999,273007.61890655337
2000,311715.3620934065
2001,256421.84123047354
2002,255416.393989344
2003,264134.53501561895
2004,269444.3532400013
2005,218252.80267897196
2006,231186.70141507706
2007,247799.24259146219
2008,203472.84470882913
2009,200094.40442196312
2010,187542.75773959782
2011,151941.76729370494
2012,174313.4746375005
2013,185747.26320231453
2014,189455.84575249886
2015,193607.84864649395
2016,200278.77728546277
2017,197171.52280756703
2018,128012.79979969416
2019,138032.6571498935
2020,118855.15986795037
2021,113518.49299187511
2022,177113.601301612
2023,150403.14271100305
2024,228870.76317492643
2025,345111.9302510324
2026,171910.4670008211
2027,159592.4853570745
2028,152313.95804087343
2029,174118.3233617555
2030,269894.23908911634
2031,222399.77936559694
2032,247297.72244920462
2033,264770.9576328391
2034,163982.6326146549
2035,207837.0656041589
2036,189543.5719786662
2037,195042.56443697427
2038,291676.4319926968
2039,202997.5942353781
2040,265942.5975677896
2041,272860.94662210986
2042,199224.24708960878
2043,163904.24074515005
2044,159626.47224488555
2045,228929.4934352677
2046,134706.10883291412
2047,150642.30996398334
2048,137110.4801763786
2049,128270.03134671261
2050,181794.01806712622
2051,104231.78405682246
2052,123598.9441462413
2053,145795.03349157027
2054,85400.29157950758
2055,152729.37197645588
2056,142994.6549333415
2057,123806.25513703829
2058,237831.5059450624
2059,141421.94649958797
2060,156907.2446555367
2061,168794.25727612834
2062,133698.99268778076
2063,113191.08125642879
2064,137240.3987721446
2065,125783.08185986093
2066,169844.93068450416
2067,115132.42208943122
2068,137273.8603447037
2069,88873.43782560814
2070,115897.36942748334
2071,89701.66812533059
2072,134191.7456814577
2073,140765.8360806139
2074,179738.33461410427
2075,148864.45029473933
2076,118014.86362903687
2077,152076.05084035828
2078,131153.6800756066
2079,135895.20323707105
2080,125284.75443099745
2081,125309.64093447445
2082,133443.20879976757
2083,142529.00707046918
2084,113186.54914438665
2085,124583.97263650624
2086,130408.46770330958
2087,126635.15878708642
2088,105121.88031004457
2089,76873.19745615526
2090,135569.11696796987
2091,114735.51349554381
2092,118828.74707557433
2093,134058.76661813285
2094,111098.7523277489
2095,151771.38844260186
2096,80873.74592410213
2097,100791.2892803362
2098,146153.93434796444
2099,56436.80905189646
2100,91115.9889985575
2101,114155.62887232524
2102,126760.05058406129
2103,103316.04655049498
2104,126741.57802807381
2105,119725.04145797946
2106,71523.95605788662
2107,239078.9962652999
2108,120021.43473431576
2109,111109.97718102793
2110,129200.75346015816
2111,150009.72438003885
2112,140542.56495981218
2113,120693.56656547172
2114,115772.5795277034
2115,160403.16442426358
2116,118350.80910954686
2117,156485.75239267445
2118,121449.20921953692
2119,106594.294191418
2120,117436.45535894656
2121,109676.86714725665
2122,107066.45361035437
2123,89072.96685113948
2124,158038.0636801165
2125,124457.2785007223
2126,131813.4005873682
2127,179259.99780381206
2128,140888.0377018605
2129,104742.72825852304
2130,135570.18381287126
2131,145984.08904785724
2132,117000.73648635183
2133,119269.5882590856
2134,123171.67688316359
2135,103198.6550903197
2136,77219.12265873168
2137,114700.61896610516
2138,136378.6412983567
2139,151165.63143139696
2140,142224.9237507573
2141,146173.28219587597
2142,132137.18518009386
2143,143977.1315936028
2144,114398.9465015571
2145,139090.62375856887
2146,162216.41063284685
2147,144998.17085189995
2148,139738.1505356904
2149,148593.67294488146
2150,236522.20626257255
2151,107727.75534229276
2152,193892.4575884682
2153,160135.57272263087
2154,109472.7941063496
2155,137752.5169929094
2156,237844.54771325924
2157,239674.067923237
2158,234802.5926287379
2159,205861.00496460244
2160,171015.74849500178
2161,244314.05629375938
2162,411764.2086373458
2163,346778.4556122586
2164,226248.31274176034
2165,186951.12363148935
2166,151370.99931298423
2167,210834.42051511735
2168,206169.94022882325
2169,195263.32998129257
2170,218801.96531324368
2171,147675.0994816571
2172,135940.4416265094
2173,158088.19220139578
2174,226612.3305655005
2175,279875.0159069512
2176,324632.2868518435
2177,241010.8787179678
2178,205811.14586141089
2179,144269.27545036902
2180,265633.33803701703
2181,189499.09221458118
2182,233899.24248945306
2183,204238.85016528066
2184,128228.50729222891
2185,116944.53906722202
2186,143802.2301886863
2187,149878.5176746611
2188,155149.40924589316
2189,205309.69234692678
2190,85025.99751855187
2191,86479.6974524291
2192,90647.09802042024
2193,102157.72317830507
2194,107328.62664567439
2195,116711.06569252073
2196,102980.99912589509
2197,121816.07542963338
2198,163732.7097542005
2199,181084.51200595082
2200,140989.55761804257
2201,130221.66205850926
2202,183454.7955450666
2203,143926.09593457458
2204,166125.40817260926
2205,114526.64074251174
2206,144083.37646048437
2207,204515.05795776873
2208,248177.80667649096
2209,205454.7759872982
2210,122562.95302982132
2211,121212.94757084639
2212,114078.32504795214
2213,106976.36309173964
2214,133062.2375805458
2215,107286.02480703911
2216,142232.06361721933
2217,69489.42460913082
2218,84633.5219930133
2219,77778.18378846427
2220,78097.98892842038
2221,334540.9472742057
2222,280807.8796825519
2223,321678.49964670744
2224,211504.2217671979
2225,123168.35830670747
2226,177130.76788053042
2227,214271.2622209791
2228,280591.9401326264
2229,248818.741524777
2230,155345.4972608723
2231,208722.6066910925
2232,176563.44730251693
2233,190240.84932112254
2234,228893.17442939442
2235,242720.37773888183
2236,280814.9062323154
2237,358953.2293638228
2238,205968.83479889683
2239,125227.57080468845
2240,161938.31785079688
2241,143454.95209862912
2242,128912.68537969627
2243,125000.50132420173
2244,98409.40024135649
2245,95916.66933475922
2246,148142.8775140899
2247,111491.49557834952
2248,123720.82534103522
2249,122938.13753420212
2250,135429.4865081906
2251,102262.25666835056
2252,190104.08967137666
2253,161015.18231029512
2254,171886.11082215406
2255,191283.92376353074
2256,175875.03058841467
2257,200773.62464808635
2258,166014.01268800747
2259,176713.53674152042
2260,156103.37350375016
2261,186385.23748089222
2262,203511.00061358052
2263,362355.3660133361
2264,461173.4945905323
2265,151908.88012646517
2266,302991.7805418361
2267,390491.3133783352
2268,362099.6178448963
2269,156788.62081530935
2270,178125.80741048226
2271,232385.72053471365
2272,193964.99198063402
2273,166934.22590695732
2274,174783.0216157321
2275,167261.37292435905
2276,190664.02529901196
2277,187631.0223496477
2278,149583.2425335264
2279,124891.3732992982
2280,121677.57596565726
2281,173229.04846619966
2282,191206.30167658385
2283,107663.68509659618
2284,121321.64905779161
2285,139126.66336862365
2286,130226.56364232134
2287,344784.50068370625
2288,268721.7212190297
2289,395451.00124444417
2290,447664.1391063107
2291,312806.6105264671
2292,431614.7589576786
2293,448161.1369799762
2294,467053.2092611555
2295,457130.22820721846
2296,294356.63796582766
2297,319734.3150929569
2298,321277.61040041264
2299,408779.9647543966
2300,332388.73690559494
2301,267167.02990293194
2302,240843.40736578705
2303,237404.0844097271
2304,239922.1947134864
2305,184331.6881183923
2306,186948.3149045754
2307,193093.95969568513
2308,220856.5237486683
2309,286242.13016910775
2310,204752.66115163403
2311,198504.4845743858
2312,185828.3200837718
2313,175239.31885462385
2314,164158.2334962763
2315,173013.2513024163
2316,182929.10136034028
2317,180986.87443881907
2318,178282.47923980065
2319,176702.13516061925
2320,185582.18694442886
2321,245084.37476974452
2322,169175.68861276575
2323,175565.26819948363
2324,172732.26596817744
2325,216518.36916412335
2326,168808.36609188124
2327,210014.17854101732
2328,225832.9252740585
2329,189444.72773453812
2330,179341.28170113428
2331,406942.3475824661
2332,407671.9927646885
2333,328326.8253878978
2334,245914.1572955958
2335,273436.84383953316
2336,328516.8420870039
2337,224259.8461054501
2338,284575.1304546151
2339,230381.95871152973
2340,401232.39196876885
2341,230428.59084906362
2342,237702.74927276475
2343,220725.1234636618
2344,231584.37233158798
2345,232868.95104310807
2346,214298.1762378825
2347,198582.12129442501
2348,241103.03338444137
2349,187053.1633100593
2350,269757.08405762963
2351,251713.2901044031
2352,250475.87046622825
2353,246620.050542008
2354,135835.0150427071
2355,144349.94891123293
2356,151151.26850764675
2357,200563.9010312313
2358,195317.7084399305
2359,131599.51543765835
2360,123960.04044450291
2361,145687.070062857
2362,277347.79240845935
2363,136352.43473859798
2364,152877.24320777305
2365,222643.1031894537
2366,183643.45238991076
2367,228396.13878980017
2368,211841.96469188834
2369,223803.7696824389
2370,174325.90082675466
2371,170832.4557891851
2372,188918.1686406703
2373,277082.11157213297
2374,287598.93451900635
2375,242057.0356791017
2376,291423.10215899296
2377,309909.0023469957
2378,143195.73980070077
2379,202859.99233601225
2380,145744.92785161312
2381,148372.87269580923
2382,182271.84667023132
2383,209345.11224497177
2384,248773.51083850578
2385,159045.87472125716
2386,137984.06362596885
2387,138541.16580139464
2388,100305.34483131986
2389,127152.15682547167
2390,140993.48668162563
2391,137902.00161097388
2392,117360.63224745005
2393,165704.35967469146
2394,145175.74220175217
2395,204329.45404156108
2396,152158.71237218563
2397,235567.32280501153
2398,127358.0442820497
2399,61947.10301811242
2400,61104.7781386178
2401,115282.34829794816
2402,135639.01433493997
2403,136766.67250455165
2404,154260.35337209707
2405,159231.53858475274
2406,143676.1968638826
2407,127104.8342945656
2408,140401.0273515698
2409,129760.90716984359
2410,181672.59104256792
2411,124075.33786423781
2412,155950.23714232878
2413,133741.75719545383
2414,145687.57549164916
2415,129940.88743343734
2416,125339.92684996763
2417,140089.59444472205
2418,132841.9563639567
2419,122003.74419267272
2420,129005.65649549972
2421,142739.43051325146
2422,121000.3923997434
2423,123212.52885975804
2424,153829.75709072215
2425,228154.87371109705
2426,127308.98003702749
2427,144636.8591825771
2428,165693.67993340478
2429,120828.21935601922
2430,136405.0870542565
2431,108614.19418378852
2432,141345.88413704635
2433,146567.65682061497
2434,139441.61224939753
2435,149523.83517058523
2436,108472.00443305723
2437,113980.94552188822
2438,126811.75787121899
2439,116285.36963568101
2440,123500.86055244597
2441,101670.11244739815
2442,107452.31076011554
2443,126586.82039545556
2444,126525.90534194569
2445,86375.85812332768
2446,137658.9648672226
2447,177122.28115415017
2448,140536.89654319236
2449,111579.95949249831
2450,149206.47411856972
2451,123681.5865710257
2452,209790.65626474636
2453,92098.31884286553
2454,117009.16202495652
2455,117704.53905057687
2456,130666.15801422564
2457,118923.49073531057
2458,117095.45259682051
2459,109819.21598657392
2460,135429.49843313114
2461,124181.90143021171
2462,141334.10022649617
2463,123589.98811703354
2464,202115.6167732758
2465,138667.80105129577
2466,107245.5254325088
2467,138900.61962772667
2468,83358.92077564383
2469,89413.33687849608
2470,199416.70752401775
2471,195570.7281334404
2472,155288.36065467968
2473,117814.94442168377
2474,87209.25388377263
2475,240586.79365986108
2476,122489.4351604613
2477,134101.03280319317
2478,150114.2661988924
2479,115073.7964287738
2480,155272.57300925138
2481,128846.42146889695
2482,130946.21869825113
2483,117026.09368080093
2484,127959.35719719867
2485,129366.58853903419
2486,155165.97334549634
2487,188485.4958214562
2488,150560.60573833104
2489,145541.81638974856
2490,160328.0699295268
2491,93020.81673309584
2492,179423.19271988838
2493,140857.62516388847
2494,152495.2219116727
2495,99905.18567848922
2496,248492.34708026957
2497,147729.05232253182
2498,114577.58992505107
2499,95399.31888585117
2500,129051.61711348001
2501,133406.45261300707
2502,149428.57641160637
2503,107530.40964855708
2504,180951.19914769518
2505,217715.8221410575
2506,254771.93346724418
2507,324894.26418519364
2508,257066.7303137528
2509,217717.908152498
2510,219358.61016343543
2511,181800.34377162854
2512,208846.28407948333
2513,216405.39341883935
2514,238861.13730016717
2515,146410.9420268167
2516,175602.73482102208
2517,141759.17283434357
2518,153748.47729428628
2519,225147.50321177847
2520,206956.05650378668
2521,189408.4131604871
2522,221358.2359291613
2523,126292.77855890291
2524,135009.59246578367
2525,144743.64102229962
2526,137230.66864103847
2527,121183.82074362828
2528,127755.32211818939
2529,133289.096861426
2530,126004.7919310475
2531,258463.48586356442
2532,228000.29023454784
2533,196038.19979411594
2534,230510.79764988757
2535,320307.96968062775
2536,224058.2618263734
2537,218284.56772531927
2538,182300.21112675732
2539,189394.84269132803
2540,175686.80452102766
2541,177347.75991366754
2542,166922.20238325684
2543,130558.64175754451
2544,117300.87790619678
2545,134114.616614959
2546,145262.17143470488
2547,140805.8987824021
2548,162189.34059238472
2549,164663.0130773635
2550,471126.28466431634
2551,145877.81928768917
2552,122645.7493909423
2553,79169.89861496694
2554,117223.41788147438
2555,120129.7572973277
2556,96985.01258377027
2557,112010.02024286779
2558,158206.06563207845
2559,138559.7219805999
2560,141948.00611044504
2561,133240.46710744622
2562,134872.67511079446
2563,152596.6181678183
2564,184226.0303858709
2565,125665.01248347077
2566,156364.97090802074
2567,130816.72238270855
2568,192580.7254719344
2569,201840.7853783834
2570,120931.39225747301
2571,178930.51888172043
2572,145119.49941241238
2573,220445.3714150891
2574,223665.90191227675
2575,137337.12986523545
2576,130402.0187464754
2577,138694.59396341347
2578,90907.35290735502
2579,69599.13012155499
2580,115424.10280886636
2581,119055.64522293449
2582,123168.80341622946
2583,271539.8614943213
2584,179388.4022792278
2585,187100.3108655401
2586,211608.7134465249
2587,192722.3953488086
2588,139209.65880885886
2589,150021.23737170346
2590,232190.5756242688
2591,208469.0199409381
2592,212097.30081953004
2593,252625.73180132144
2594,182366.6753036293
2595,196881.5591163113
2596,324698.4993314948
2597,191866.94723090078
2598,276778.516246988
2599,312419.25618015294
2600,122916.36887228997
2601,148091.15204193827
2602,83210.33555232253
2603,91002.1095716745
2604,87983.81990376896
2605,86746.77911279048
2606,145369.36225080362
2607,201211.3730958308
2608,199641.41104554784
2609,161857.96533901515
2610,113658.91424606345
2611,131925.58874064466
2612,155534.33270281157
2613,130188.22156944631
2614,129339.32168539359
2615,144338.13957646038
2616,140440.79530846022
2617,184143.44269068041
2618,213522.33233036794
2619,204246.941246051
2620,185337.468230511
2621,179771.08552583243
2622,183810.12932374535
2623,248895.59906506378
2624,322444.1113974132
2625,320558.3183230129
2626,176312.16919937453
2627,171597.5448788686
2628,421173.7234515216
2629,472521.01473714516
2630,337152.2029862155
2631,497914.0718588041
2632,446031.80080111005
2633,323207.49635818123
2634,396469.5629744363
2635,152346.59602893132
2636,174994.85256934675
2637,159789.28932602255
2638,251615.39706820788
2639,190932.57882074133
2640,152098.55907629646
2641,100972.03932204192
2642,196207.24595926143
2643,103064.68929036436
2644,125520.37071918767
2645,108659.95516306127
2646,95154.70121148798
2647,103948.41806121293
2648,142091.14145642158
2649,148074.5648462609
2650,140006.78048501344
2651,153236.7479328333
2652,482348.7934005149
2653,246032.38972240838
2654,261301.63558849337
2655,372734.1321397511
2656,294535.17935028614
2657,334216.9833147924
2658,265798.8095553253
2659,296535.38137292594
2660,368451.6972666461
2661,344445.1704898192
2662,350580.33382352133
2663,265564.1560934073
2664,284712.01591556316
2665,328254.4577419136
2666,292052.491786309
2667,167236.21220746567
2668,172862.42342815394
2669,177617.99927435597
2670,270447.96584681683
2671,177252.70007008614
2672,189676.18673579715
2673,199028.82695937116
2674,192897.44578884947
2675,160210.65891575156
2676,186517.63565182206
2677,196657.6063987533
2678,258805.41980789037
2679,261686.24456806766
2680,266188.82450751343
2681,450448.7259919579
2682,321000.3104483215
2683,500356.0200178782
2684,313900.1106152539
2685,341690.9131335231
2686,256143.8417894862
2687,316080.8806814702
2688,225974.3916042465
2689,205662.6250258351
2690,438704.68249296333
2691,192065.34095399536
2692,139847.40339849688
2693,204966.8976395952
2694,131316.54036153172
2695,189122.11446378508
2696,183387.7839460801
2697,198935.3167187999
2698,195310.70978119047
2699,185028.85814111884
2700,168107.433738924
2701,163325.69491881493
2702,117076.77926756945
2703,131126.90465445863
2704,140397.7867719884
2705,124827.98160846253
2706,120131.90329059526
2707,131440.28745649973
2708,138749.0118596897
2709,112772.58706759303
2710,129058.29502473334
2711,249749.09349384398
2712,391231.860696828
2713,159993.8437197599
2714,154467.06922898293
2715,172916.104404622
2716,151396.1843039483
2717,177093.03016011455
2718,220045.95513810695
2719,161249.74156740977
2720,166574.10528551534
2721,137522.23635431915
2722,153184.61794620997
2723,143571.12897158987
2724,134770.86463183202
2725,135010.98158621407
2726,146608.42298571186
2727,184249.31056582934
2728,163589.53238700176
2729,153045.16649215575
2730,147201.85284503474
2731,124796.13943474017
2732,129468.77465864964
2733,151552.47136382916
